name,country,lat,lon,population,,,
Esmeraldas,BR,-19.7625,-44.31389,103206,,,
Escuintla,GT,14.305,-90.785,103165,,,
Hildesheim,DE,52.15077,9.95112,103052,,,
Rantauprapat,ID,2.1,99.83333,103009,,,
Palma Soriano,CU,20.21238,-75.99843,102826,,,
Belawan,ID,3.7755,98.6832,102707,,,
Erlangen,DE,49.59099,11.00783,102675,,,
Chelmsford,GB,51.73575,0.46958,102671,,,
Saint Helens,GB,53.45,-2.73333,102555,,,
Lubango,AO,-14.91717,13.4925,102541,,,
Curicó,CL,-34.98279,-71.23943,102438,,,
Concepción de La Vega,DO,19.22207,-70.52956,102426,,,
Shāhzādpur,BD,24.17687,89.5988,102420,,,
Qianzhou,CN,28.31926,109.73346,102332,,,
Birigui,BR,-21.28861,-50.34,102277,,,
Disūq,EG,31.13305,30.64649,102037,,,
Singkawang,ID,0.9,109,101838,,,
Torrevieja,ES,37.97872,-0.68222,101792,,,
