name,country,lat,lon,population,,,
Villa Presidente Frei, Ñuñoa, Santiago, Chile,CL,-33.46069,-70.58024,15000
Sorlada,ES,42.61507,-2.21525,38,,,
Soliedra,ES,41.46932,-2.38164,38,,,
Rabanera,ES,42.18955,-2.48654,38,,,
Piérnigas,ES,42.5903,-3.41337,38,,,
Jorcas,ES,40.54276,-0.75308,38,,,
Hoyos del Collado,ES,40.35945,-5.20027,38,,,
Fresno de Caracena,ES,41.45247,-3.09123,38,,,
Castrojimeno,ES,41.39659,-3.84726,38,,,
Amayuelas de Arriba,ES,42.21108,-4.4888,38,,,
Alique,ES,40.58671,-2.64442,38,,,
Taulaga,AS,-11.05528,-171.08833,37,,,
Strickscheid,DE,50.13333,6.31667,37,,,
Kinzenburg,DE,50.11667,6.35,37,,,
Algarra,ES,40,-1.43333,37,,,
Torre de las Arcas,ES,40.84166,-0.71783,37,,,
Tajahuerce,ES,41.73991,-2.15069,37,,,
San Cristóbal de Boedo,ES,42.54194,-4.35325,37,,,
Quintanabureba,ES,42.58665,-3.36684,37,,,
Pajarejos,ES,41.38994,-3.58997,37,,,
Cantabrana,ES,42.73422,-3.46704,37,,,
Albendiego,ES,41.22742,-3.05171,37,,,
Abajas,ES,42.6231,-3.58086,37,,,
Rehbach,DE,49.85,7.63333,36,,,
Kollmoor,DE,53.92023,9.59411,36,,,
Kickeshausen,DE,50.06667,6.25,36,,,
Feilsdorf,DE,49.98333,6.41667,36,,,
Bergewöhrden,DE,54.31667,9.21667,36,,,
Vizmanos,ES,42.02342,-2.40869,36,,,
Villar del Campo,ES,41.78881,-2.14955,36,,,
Tremedal de Tormes,ES,41.07423,-6.18164,36,,,
Somolinos,ES,41.24606,-3.06004,36,,,
Segura de los Baños,ES,40.94088,-0.95111,36,,,
San Esteban de los Patos,ES,40.74705,-4.62413,36,,,
Orcajo,ES,41.10975,-1.48933,36,,,
Ocentejo,ES,40.77234,-2.39764,36,,,
Momblona,ES,41.4442,-2.3466,36,,,
Haza,ES,41.61667,-3.81667,36,,,
Escobosa de Almazán,ES,41.48626,-2.3714,36,,,
Bascuñana de San Pedro,ES,40.21322,-2.22812,36,,,
Arandilla del Arroyo,ES,40.51056,-2.38355,36,,,
Merlscheid,DE,50.13333,6.35,35,,,
Casas de Garcimolina,ES,40,-1.41667,35,,,
Pomer,ES,41.63765,-1.84104,35,,,
Espinosa del Camino,ES,42.4059,-3.2802,35,,,
Cilleros de la Bastida,ES,40.57614,-6.06094,35,,,
Cauco,CH,46.33541,9.12129,34,,,
Sempere,ES,38.92014,-0.4814,34,,,
Villodre,ES,42.21161,-4.24484,34,,,
Villarejo de la Peñuela,ES,40.08745,-2.40996,34,,,
Saldón,ES,40.32513,-1.42782,34,,,
Muro en Cameros,ES,42.22509,-2.53038,34,,,
Moraleja de las Panaderas,ES,41.27636,-4.82521,34,,,
Frechilla de Almazán,ES,41.42656,-2.51444,34,,,
Vistabella,ES,41.2185,-1.15358,33,,,
Herrería,ES,40.88815,-1.96014,33,,,
Fago,ES,42.7344,-0.88131,33,,,
Cidamón,ES,42.49518,-2.87834,33,,,
Belmonte de Campos,ES,41.94254,-4.98659,33,,,
Barriopedro,ES,40.79026,-2.75246,33,,,
Valmala,ES,42.3059,-3.25456,32,,,
Ujados,ES,41.23526,-3.00482,32,,,
Torreblacos,ES,41.66927,-2.87881,32,,,
Sordillos,ES,42.46197,-4.10726,32,,,
Roturas,ES,41.66791,-4.11901,32,,,
Rello,ES,41.33297,-2.74925,32,,,
Rebollosa de Jadraque,ES,41.0904,-2.84201,32,,,
Petilla de Aragón,ES,42.45,-1.11667,32,,,
Manciles,ES,42.45728,-3.94461,32,,,
Cerveruela,ES,41.21567,-1.21525,32,,,
Casas de San Galindo,ES,40.87234,-2.9575,32,,,
Carrascosa de Abajo,ES,41.42338,-3.08955,32,,,
Barrio de Muñó,ES,42.17584,-4.00715,32,,,
Arenzana de Arriba,ES,42.38745,-2.69494,32,,,
Heinzenberg,DE,49.81667,7.48333,31,,,
Etteldorf,DE,50.03333,6.56667,31,,,
Tollos,ES,38.75629,-0.27466,31,,,
Santa Olalla de Bureba,ES,42.47721,-3.44109,31,,,
Pozuel de Ariza,ES,41.35,-2.15,31,,,
Carabantes,ES,41.55211,-1.9981,31,,,
Bergasillas Bajera,ES,42.24462,-2.1583,31,,,
Aliud,ES,41.65412,-2.25314,31,,,
Aldehuela de Liestos,ES,41.0641,-1.70107,31,,,
Affler,DE,50.01667,6.15,30,,,
Vindel,ES,40.58743,-2.3806,30,,,
Torrecilla de la Torre,ES,41.66716,-5.04982,30,,,
Suellacabras,ES,41.85298,-2.22398,30,,,
Santa Cruz de Nogueras,ES,41.11475,-1.08933,30,,,
Olmedilla de Eliz,ES,40.30232,-2.41952,30,,,
Galbarros,ES,42.52729,-3.43827,30,,,
Condemios de Abajo,ES,41.21667,-3.1,30,,,
Baños de Tajo,ES,40.71667,-1.96667,30,,,
Herbstmühle,DE,50,6.21667,29,,,
Grothusenkoog,DE,54.30128,8.75891,29,,,
Vileña,ES,42.62227,-3.32293,29,,,
Terroba,ES,42.25808,-2.44375,29,,,
Palo,ES,42.3227,0.24376,29,,,
Palanques,ES,40.718,-0.17941,29,,,
Navares de las Cuevas,ES,41.41431,-3.75076,29,,,
Lanzuela,ES,41.0985,-1.20616,29,,,
Fonfría,ES,40.99566,-1.08475,29,,,
Cascajares de la Sierra,ES,42.06177,-3.39936,29,,,
Arenillas,ES,41.34706,-2.84618,29,,,
Valtajeros,ES,41.93808,-2.22289,28,,,
Valdevacas de Montejo,ES,41.52068,-3.63572,28,,,
Valdarachas,ES,40.5171,-3.12652,28,,,
Josa,ES,40.9555,-0.76683,28,,,
Cabezón de Cameros,ES,42.19716,-2.51989,28,,,
Torrelara,ES,42.16673,-3.51689,27,,,
Terzaga,ES,40.69508,-1.90386,27,,,
Monasterio,ES,40.98547,-3.09711,27,,,
Almarza de Cameros,ES,42.2165,-2.59873,27,,,
Burg,DE,49.96667,6.35,26,,,
Yémeda,ES,39.76667,-1.71667,26,,,
Valacloche,ES,40.19092,-1.09134,26,,,
Pinilla de Molina,ES,40.67969,-1.88034,26,,,
Castilfrío de la Sierra,ES,41.91929,-2.30497,26,,,
Castil de Peones,ES,42.48348,-3.38461,26,,,
Alpeñés,ES,40.79958,-1.06625,26,,,
Almohaja,ES,40.60489,-1.438,26,,,
Aldealpozo,ES,41.78258,-2.20416,26,,,
Scheitenkorb,DE,50.01667,6.2,25,,,
Keppeshausen,DE,49.96667,6.16667,25,,,
Torrecuadrada de Molina,ES,40.74946,-1.80707,25,,,
Perosillo,ES,41.39294,-4.14115,25,,,
Ledesma de la Cogolla,ES,42.32032,-2.719,25,,,
Gemünd,DE,49.98333,6.16667,24,,,
Villanueva de Carazo,ES,41.98275,-3.32428,24,,,
Rezmondo,ES,42.51565,-4.23877,24,,,
Estriégana,ES,41.05821,-2.52363,24,,,
Aguasal,ES,41.27495,-4.6529,24,,,
Villamedianilla,ES,42.1607,-4.14592,23,,,
Valdesotos,ES,40.95546,-3.32542,23,,,
Santiuste,ES,41.08462,-2.80953,23,,,
Gallinero de Cameros,ES,42.17229,-2.61793,23,,,
Centenera de Andaluz,ES,41.5068,-2.71813,23,,,
Cellorigo,ES,42.62703,-3.00016,23,,,
Baquerín de Campos,ES,42.016,-4.78185,23,,,
Alcolea de las Peñas,ES,41.2096,-2.78483,23,,,
Aguatón,ES,40.67158,-1.23475,23,,,
Villanueva de Gormaz,ES,41.4674,-3.06223,22,,,
Veguillas de la Sierra,ES,40.15,-1.4,22,,,
Torremocha de Jadraque,ES,41.01881,-2.89918,22,,,
Castillo-Albaráñez,ES,40.29869,-2.39277,22,,,
Boada de Campos,ES,41.98957,-4.8773,22,,,
Villaespasa,ES,42.09991,-3.40436,21,,,
Valdeprado,ES,41.93768,-2.10915,21,,,
Torremontalbo,ES,42.5,-2.68333,21,,,
Reinoso,ES,42.50915,-3.38466,21,,,
Pinillos,ES,42.19951,-2.59709,21,,,
Pinilla del Campo,ES,41.71691,-2.0835,21,,,
Negredo,ES,41.02738,-2.85878,21,,,
Copernal,ES,40.86463,-3.05396,21,,,
Castillonuevo,ES,42.6827,-1.03121,21,,,
Anquela del Pedregal,ES,40.74336,-1.73697,21,,,
Valtablado del Río,ES,40.7142,-2.40225,20,,,
Hijes,ES,41.25139,-2.99989,20,,,
Herrera de Soria,ES,41.76269,-3.01243,20,,,
Castell de Cabres,ES,40.66058,0.04217,20,,,
Bañuelos,ES,41.28601,-2.91476,20,,,
Bádenas,ES,41.09216,-1.12241,20,,,
Aldealcorvo,ES,41.24443,-3.79136,20,,,
Torremochuela,ES,40.76528,-1.8419,19,,,
Gormaz,ES,41.49232,-3.005,19,,,
Chequilla,ES,40.606,-1.82787,19,,,
Anadón,ES,40.98225,-0.98367,19,,,
Villasdardo,ES,41.00448,-6.16303,18,,,
Navajún,ES,41.96667,-2.1,18,,,
Sengerich,DE,50.11667,6.21667,17,,,
Portillo de Soria,ES,41.63504,-2.12142,17,,,
Nogueras,ES,41.13475,-1.06708,17,,,
Caracena,ES,41.38321,-3.09146,17,,,
Hisel,DE,49.96309,6.37404,16,,,
Villarmentero de Campos,ES,42.29777,-4.49992,16,,,
Iniéstola,ES,40.994,-2.37063,16,,,
Gröde,DE,54.63333,8.71667,15,,,
Valdelagua del Cerro,ES,41.88825,-2.11538,15,,,
Torre en Cameros,ES,42.24133,-2.51805,15,,,
Maján,ES,41.46888,-2.30268,15,,,
Jaramillo Quemado,ES,42.08568,-3.35868,15,,,
Hornillos de Cameros,ES,42.21001,-2.4196,15,,,
Balconchán,ES,41.08737,-1.45998,15,,,
Zarzosa,ES,42.18294,-2.34297,14,,,
Fuembellida,ES,40.75589,-1.99861,14,,,
Carrascosa de la Sierra,ES,41.89535,-2.28003,14,,,
Fombuena,ES,41.14442,-1.19266,13,,,
Tordelrábano,ES,41.21827,-2.75792,12,,,
Allueva,ES,40.98533,-1.04258,12,,,
Estepa de San Juan,ES,41.92661,-2.33322,11,,,
Castilnuevo,ES,40.81431,-1.85782,11,,,
Valdemadera,ES,41.98408,-2.07403,10,,,
Villarroya,ES,42.13053,-2.06896,9,,,
Rüti / Dorfzentrum, Südl. Teil,CH,47.25368,8.85654,3618,,
Illán de Vacas,ES,39.97079,-4.55743,8,,,
Salcedillo,ES,40.962,-1.00433,8,,,
Dierfeld,DE,50.08333,6.88333,7,,,
Ulëz,AL,41.68278,19.89333,4,,,
Kyzyl-Burun,AZ,41.07754,49.11257,3,,,
Tanggul,ID,-8.1645,113.4525,3,,,
Grytviken,GS,-54.28111,-36.5092,2,,,
Zorkot,AF,33.54149,69.73446,0,,,
Wulêswālī Bihsūd,AF,34.3436,67.90567,0,,,
Lāsh,AF,35.3782,64.77457,0,,,
Mīray,AF,33.32462,68.44068,0,,,
Āq Kupruk,AF,36.08352,66.84029,0,,,
Zurmat,AF,33.43778,69.02774,0,,,
Zaybāk,AF,36.52944,71.34833,0,,,
Zīārat-e Shāh Maqşūd,AF,31.9848,65.4736,0,,,
Zamtō Kêlay,AF,32.3726,66.17708,0,,,
Yaḩyá Khēl,AF,32.93742,68.64622,0,,,
Wāshēr,AF,32.25122,63.85553,0,,,
Tōrmay,AF,33.68847,68.40204,0,,,
Tūlak,AF,33.97509,63.72868,0,,,
Tītān,AF,33.69032,63.86361,0,,,
Taywarah,AF,33.52118,64.42116,0,,,
Bāzār-e Tashkān,AF,36.88168,70.27674,0,,,
Markaz-e Ḩukūmat-e Sulţān-e Bakwāh,AF,32.24139,62.94936,0,,,
Spīn Bōldak,AF,31.00575,66.40001,0,,,
Spērah,AF,33.20222,69.51528,0,,,
Sōzmah Qal‘ah,AF,36.09916,66.20823,0,,,
Siyāhgird,AF,35.00553,68.85578,0,,,
Sheywah,AF,34.57169,70.58859,0,,,
Shaykh Amīr Kêlay,AF,33.28744,69.91283,0,,,
Qāshqāl,AF,35.03975,69.00685,0,,,
Shwāk,AF,33.42386,69.37684,0,,,
Shahr-e Şafā,AF,31.80347,66.32376,0,,,
Shahrān,AF,36.97984,70.73928,0,,,
‘Alāqahdārī Shāh Jōy,AF,32.52154,67.41315,0,,,
Wulêswālī Sayyid Karam,AF,33.69056,69.36881,0,,,
Markaz-e Sayyidābād,AF,34.00037,68.71346,0,,,
Şayād,AF,36.13529,65.8297,0,,,
Sāyagaz,AF,32.56521,67.03324,0,,,
Sar-e Tayghān,AF,33.50998,65.67632,0,,,
Sarōbī,AF,34.58962,69.76005,0,,,
Sar Kāṉī,AF,34.79023,71.10962,0,,,
Sarfirāz Kalā,AF,32.98333,67.96517,0,,,
Sar Chakān,AF,35.70178,65.23055,0,,,
Sang-e Māshah,AF,33.1396,67.44046,0,,,
Sang Atesh,AF,35.248,63.0044,0,,,
Sangar Sarāy,AF,34.40744,70.63937,0,,,
Rū-ye Sang,AF,35.31999,67.63387,0,,,
Rabāţ-e Sangī-ye Pā’īn,AF,34.79951,62.13917,0,,,
Rāmak,AF,33.52234,68.6264,0,,,
Qurghān,AF,36.91939,65.0649,0,,,
Quchanghī,AF,34.06183,66.27801,0,,,
Sangalak-i-Kaisar,AF,35.68747,64.29318,0,,,
Qarghah’ī,AF,34.55402,70.24292,0,,,
Qarah Bāgh,AF,33.19801,68.10798,0,,,
Qal‘ah-ye Kūf,AF,38.04119,70.47298,0,,,
Qal‘ah-ye Kuhnah,AF,32.61591,63.66681,0,,,
Qal‘ah-ye Shāhī,AF,34.64921,70.5914,0,,,
Qādis,AF,34.8085,63.43003,0,,,
Pasnay,AF,35.76664,65.76486,0,,,
Pāshmūl,AF,31.5572,65.4343,0,,,
Pasāband,AF,33.68956,64.8531,0,,,
Ōmnah,AF,32.90029,68.79626,0,,,
Qaryeh-ye Owbeh,AF,34.36972,63.17639,0,,,
Urgūn,AF,32.94111,69.18,0,,,
Nūsay,AF,38.4435,70.80413,0,,,
Nūrgal,AF,34.61341,70.76498,0,,,
Now Zād,AF,32.40314,64.46959,0,,,
Nayak,AF,34.73414,66.95292,0,,,
Nāyak,AF,32.5723,66.77403,0,,,
Now Dahānak,AF,35.62398,70.00511,0,,,
Ōkak,AF,33.89794,67.95652,0,,,
Nāṟay,AF,35.221,71.5225,0,,,
Narang,AF,34.76009,71.04738,0,,,
Nīkêh,AF,33.18934,69.27179,0,,,
Ḩukūmat-e Nād ‘Alī,AF,31.64286,64.23982,0,,,
Mūsá Qal‘ah,AF,32.44565,64.74486,0,,,
Bala Murghab,AF,35.58408,63.32886,0,,,
Muqêr,AF,32.82009,67.76934,0,,,
Muḩammad Āghah Wuluswālī,AF,34.21422,69.10026,0,,,
Mīzān ‘Alāqahdārī,AF,32.17635,66.51271,0,,,
Mīrān,AF,34.22038,68.31259,0,,,
Maīdān Khūlah,AF,33.64916,69.7812,0,,,
Mingajik,AF,37.0279,66.12817,0,,,
Māymay,AF,38.40856,71.03838,0,,,
Mutā Khān,AF,33.24167,68.86639,0,,,
Mashhad,AF,36.81665,70.10211,0,,,
Mardīān,AF,36.99286,66.29685,0,,,
Mandōl,AF,35.28403,70.17017,0,,,
Māmā Khēl,AF,34.24494,69.9968,0,,,
Lāsh-e Juwayn,AF,31.71382,61.62272,0,,,
La‘l,AF,34.50141,66.27996,0,,,
Kōṯowāl,AF,34.10319,70.46073,0,,,
Kushk-e Kuhnah,AF,34.8711,62.54762,0,,,
‘Alāqahdārī Kirān wa Munjān,AF,36.02866,70.77258,0,,,
Khōshī,AF,33.99916,69.21582,0,,,
Khōshāmand,AF,32.68567,68.23801,0,,,
Khwājah Ghār,AF,37.06588,69.42126,0,,,
Khwājah Dū Kōh,AF,36.82881,65.62432,0,,,
Deh Khwāhān,AF,37.88965,70.21875,0,,,
Khulbisāt,AF,33.4948,70.00605,0,,,
Khūgyāṉī,AF,31.56267,66.5814,0,,,
Khudāydād Khēl,AF,35.17835,67.68758,0,,,
Khinjān,AF,35.58908,68.90093,0,,,
Khinj,AF,35.42898,69.73482,0,,,
Khān Neshīn,AF,30.5488,63.7888,0,,,
Khānaqāh,AF,36.62587,69.53695,0,,,
Chahār Bāgh,AF,37.00108,65.22392,0,,,
Khānaqāh,AF,36.86278,66.16656,0,,,
Khamyāb,AF,37.5275,65.75833,0,,,
Khākirān,AF,32.8385,67.07377,0,,,
Kaz̲h̲ah,AF,34.24088,70.18274,0,,,
Kishk-e Nakhūd,AF,31.62519,65.05511,0,,,
Kanḏay,AF,34.9536,70.77897,0,,,
Kalān Deh,AF,33.83676,68.40233,0,,,
Kalakān,AF,34.78371,69.15001,0,,,
Kalafgān,AF,36.77274,69.945,0,,,
Kajrān,AF,33.20357,65.47311,0,,,
Kai,AF,34.12819,70.71828,0,,,
Jawand,AF,35.06361,64.14917,0,,,
Jānī Khēl,AF,32.76315,68.39722,0,,,
Jalrēz,AF,34.4708,68.65438,0,,,
Ḩukūmat-e Shīnkaī,AF,31.98303,67.33558,0,,,
Ḩājī Khēl,AF,35.10922,69.43341,0,,,
Ḩāfiz̧ Moghul,AF,37.05643,70.40061,0,,,
Khafizan,AF,34.28665,70.37247,0,,,
Guz̄arah,AF,34.21223,62.21235,0,,,
Gōshtah,AF,34.35822,70.76264,0,,,
Gōmal Kêlay,AF,32.50989,68.85598,0,,,
‘Alāqahdārī Gēlān,AF,32.72692,67.63696,0,,,
Ghōriyān,AF,34.3448,61.49321,0,,,
Ghurayd Gharamē,AF,36.5222,70.79064,0,,,
Faīẕābād,AF,36.82103,66.45964,0,,,
Fayẕābād,AF,36.29111,64.86222,0,,,
Qal‘ah-ye Fārsī,AF,33.78529,63.24735,0,,,
Istālif,AF,34.83268,69.07756,0,,,
Injīl,AF,34.30157,62.2465,0,,,
Dōshī,AF,35.60918,68.68473,0,,,
Dowlatyār,AF,34.55132,65.79302,0,,,
Dowlat Shāh,AF,34.9504,70.07102,0,,,
Dowlatābād,AF,36.98821,66.82069,0,,,
Dowlatābād,AF,36.43259,64.92071,0,,,
Dū Qal‘ah,AF,32.14237,61.4469,0,,,
Dūāb,AF,35.56277,67.82191,0,,,
Dê Nārkhēl Kêlay,AF,32.43205,65.63484,0,,,
Dehī,AF,35.95806,67.27998,0,,,
Deh-e Şalāḩ,AF,35.69031,69.3151,0,,,
Deh-e Now,AF,34.74767,69.04784,0,,,
Dehdādī,AF,36.66308,66.99376,0,,,
Dwah Manḏay,AF,33.28167,69.585,0,,,
Dasht-e Qal‘ah,AF,37.1539,69.4435,0,,,
Dasht-e Qal‘ah,AF,33.02978,63.8395,0,,,
Darqad,AF,37.38414,69.45294,0,,,
Darāyim,AF,36.86667,70.38333,0,,,
Dāngām,AF,34.99231,71.41943,0,,,
Ḏanḏar,AF,34.79095,69.47504,0,,,
Tsowkêy,AF,34.69246,70.92688,0,,,
Chisht-e Sharīf,AF,34.34731,63.73966,0,,,
Chinār,AF,32.01583,65.10721,0,,,
Chimtāl,AF,36.67818,66.80325,0,,,
Charkh,AF,33.79712,68.93749,0,,,
Dowr-e Rabāţ,AF,36.69132,68.79093,0,,,
Tsapêraī,AF,33.83003,69.9192,0,,,
Tsamkanī,AF,33.80298,69.81671,0,,,
Chakaray,AF,34.34099,69.4377,0,,,
Chākarān,AF,36.91047,71.06878,0,,,
Chahār Qal‘ah,AF,33.55267,68.29828,0,,,
Chāh Āb,AF,37.39773,69.81464,0,,,
Bulōlah,AF,34.87706,68.0879,0,,,
Bal Chirāgh,AF,35.84026,65.2309,0,,,
Bāzār-e Tālah,AF,35.39205,68.22317,0,,,
Būrkah,AF,36.22242,69.15038,0,,,
Barg-e Matāl,AF,35.67283,71.34339,0,,,
Banū,AF,35.63348,69.2602,0,,,
Bahārak,AF,37.00254,70.90664,0,,,
Bagrāmī,AF,34.49376,69.27427,0,,,
‘Alāqahdārī Aṯghar,AF,31.73506,67.3574,0,,,
Āqchah,AF,36.905,66.18341,0,,,
’Unābah,AF,35.23251,69.37719,0,,,
Amānzī,AF,30.21144,66.04765,0,,,
‘Alāqahdārī-ye Almār,AF,35.84616,64.53074,0,,,
‘Alī Shēr ‘Alāqahdārī,AF,33.4362,70.06711,0,,,
Wuluswālī ‘Alīngār,AF,34.8347,70.35946,0,,,
‘Alī Khēl,AF,33.94253,69.71908,0,,,
‘Alāqahdārī Yōsuf Khēl,AF,33.05194,68.65,0,,,
Alah Sāy,AF,34.8965,69.72049,0,,,
Pachīr wa Āgām,AF,34.20011,70.27806,0,,,
Afaki,AF,36.66172,69.35095,0,,,
Adraskan,AF,33.64573,62.26959,0,,,
Āb-e Kamarī,AF,35.08796,63.0678,0,,,
Khadīr,AF,33.92232,65.93398,0,,,
Ghulām ‘Alī,AF,34.95076,69.2287,0,,,
Qarah Bāgh Bāzār,AF,34.8529,69.17062,0,,,
Zargarān,AF,34.78764,69.05878,0,,,
Surkh Bilandī,AF,34.68474,69.02863,0,,,
Pul-e Sangī,AF,34.59972,69.25993,0,,,
Langar,AF,35.99474,68.05081,0,,,
Bāgh-e Maīdān,AF,35.22156,69.21397,0,,,
Ibrāhīm Khān,AF,35.05352,69.25654,0,,,
Qaranghū Tōghaī,AF,37.21528,67.63972,0,,,
Shērwānī-ye Bālā,AF,35.01468,69.59934,0,,,
Kirāmān,AF,35.2973,69.68125,0,,,
‘Alāqahdārī Saṟōbī,AF,32.79331,69.0866,0,,,
Zerok-Alakadari,AF,33.15806,69.31278,0,,,
Kushkak,AF,32.28991,61.52194,0,,,
Khayr Kōṯ,AF,32.85355,68.44972,0,,,
Chowṉêy,AF,33.38278,66.27233,0,,,
Wuṯahpūr,AF,34.91914,71.09863,0,,,
Karbori,AF,34.96472,71.27444,0,,,
Sulţānpūr-e ‘Ulyā,AF,34.41204,70.29634,0,,,
Babasakhib,AF,31.66144,65.66098,0,,,
Chandal Bā’ī,AF,34.58469,68.95524,0,,,
Dahan-e Jarf,AF,34.92891,68.46273,0,,,
Dū Laīnah,AF,34.15599,64.78566,0,,,
Qaram Qōl,AF,36.83006,65.04299,0,,,
Pul-e Ḩişār,AF,35.61794,69.47134,0,,,
Ţāqchah Khānah,AF,36.61922,69.62805,0,,,
March,AF,37.52845,70.4482,0,,,
Zīrakī,AF,37.59233,70.55814,0,,,
Aliabad,AF,36.52115,68.89985,0,,,
Pas Pul,AF,37.47355,70.61617,0,,,
Qal‘ah-ye Na‘īm,AF,34.39951,69.16705,0,,,
Manogay,AF,34.99015,70.91302,0,,,
Stêr Giyān,AF,32.97704,69.37308,0,,,
Salām Khēl,AF,33.67067,69.32983,0,,,
Xarrë,AL,39.72833,20.05444,0,,,
Mesopotam,AL,39.91028,20.09222,0,,,
Markat,AL,39.73278,20.19528,0,,,
Livadhja,AL,39.78917,20.12194,0,,,
Kakavijë,AL,39.90778,20.35833,0,,,
Finiq,AL,39.90639,20.05833,0,,,
Dhivër,AL,39.83611,20.16861,0,,,
Aliko,AL,39.85861,20.07917,0,,,
Buçimas,AL,40.89139,20.68139,0,,,
Zhepë,AL,40.67778,20.28694,0,,,
Zerqan,AL,41.50222,20.36056,0,,,
Zavalinë,AL,40.98083,20.28083,0,,,
Zapod,AL,42.05056,20.5525,0,,,
Zall-Reç,AL,41.87611,20.32,0,,,
Zall-Dardhë,AL,41.80667,20.33611,0,,,
Xibër-Murrizë,AL,41.45472,20.02556,0,,,
Vreshtas,AL,40.79694,20.77694,0,,,
Voskopojë,AL,40.63306,20.58889,0,,,
Voskop,AL,40.61194,20.69028,0,,,
Vithkuq,AL,40.525,20.5825,0,,,
Vithkuq,AL,40.20472,20.25944,0,,,
Vërtop,AL,40.62889,20.05389,0,,,
Vergo,AL,40.00667,20.00889,0,,,
Vendresha e Vogël,AL,40.50722,20.13472,0,,,
Velçan,AL,40.95472,20.46222,0,,,
Ujmisht,AL,41.90833,20.34694,0,,,
Udënisht,AL,40.96333,20.63917,0,,,
Tunjë,AL,40.83417,20.11194,0,,,
Tregan,AL,41.02472,20.07833,0,,,
Trebisht-Muçinë,AL,41.41111,20.53556,0,,,
Trebinjë,AL,40.91333,20.55306,0,,,
Topojan,AL,40.37722,20.21333,0,,,
Tomin,AL,41.69083,20.42167,0,,,
Surroj,AL,41.99222,20.34417,0,,,
Sult,AL,40.88472,20.09944,0,,,
Sukë,AL,40.37528,20.15472,0,,,
Suç,AL,41.57694,20.05139,0,,,
Stravaj,AL,41.00528,20.42306,0,,,
Steblevë,AL,41.33722,20.47,0,,,
Sllovë,AL,41.80111,20.40833,0,,,
Skore,AL,40.10722,20.36639,0,,,
Skënderbegas,AL,40.77611,20.24056,0,,,
Shushicë,AL,41.0975,20.14833,0,,,
Shupenzë,AL,41.53,20.42361,0,,,
Shtiqën,AL,42.04056,20.43417,0,,,
Shishtavec,AL,41.98,20.60583,0,,,
Shirgjan,AL,41.05194,20.05333,0,,,
Shëngjin,AL,41.92611,20.18833,0,,,
Shënmëri,AL,42.10417,20.23833,0,,,
Selishtë,AL,41.6275,20.27917,0,,,
Saraqinishtë,AL,40.10528,20.22944,0,,,
Rukaj,AL,41.68361,20.01917,0,,,
Rajcë,AL,41.09028,20.57639,0,,,
Roshnik,AL,40.73278,20.03944,0,,,
Qukës-Skënderbe,AL,41.08389,20.43806,0,,,
Qestorat,AL,40.1175,20.19972,0,,,
Qafëmal,AL,42.09333,20.09056,0,,,
Përrenjas,AL,41.07306,20.54889,0,,,
Proptisht,AL,40.98611,20.5025,0,,,
Progër,AL,40.69417,20.94028,0,,,
Potom,AL,40.48833,20.37333,0,,,
Poroçan,AL,40.94194,20.29861,0,,,
Polis-Gostimë,AL,41.13333,20.25833,0,,,
Pojan,AL,40.72583,20.8375,0,,,
Pogradec,AL,40.9025,20.6525,0,,,
Pishaj,AL,40.88111,20.18278,0,,,
Pirg,AL,40.785,20.70611,0,,,
Petran,AL,40.20944,20.41833,0,,,
Ostreni i Math,AL,41.43083,20.45556,0,,,
Orosh,AL,41.83333,20.08333,0,,,
Orenjë,AL,41.28472,20.21194,0,,,
Odrie,AL,40.13333,20.16667,0,,,
Novoselë,AL,40.76139,20.69833,0,,,
Picar,AL,40.16667,20.04833,0,,,
Mollas,AL,40.92694,20.00361,0,,,
Mollas,AL,40.42556,20.67444,0,,,
Mollaj,AL,40.56028,20.74028,0,,,
Miras,AL,40.50917,20.92833,0,,,
Melan,AL,41.65417,20.46528,0,,,
Martanesh,AL,41.4,20.2,0,,,
Maqellarë,AL,41.58889,20.48306,0,,,
Macukull,AL,41.68861,20.11028,0,,,
Lunik,AL,41.28917,20.32361,0,,,
Llugaj,AL,42.34139,20.10861,0,,,
Lis,AL,41.6275,20.08528,0,,,
Liqenas,AL,40.78667,20.90222,0,,,
Librazhd,AL,41.17944,20.315,0,,,
Libonik,AL,40.70444,20.70861,0,,,
Leshnjë,AL,40.53694,20.31333,0,,,
Lenias,AL,40.76667,20.39139,0,,,
Lekas,AL,40.60222,20.5125,0,,,
Lazarat,AL,40.04667,20.1475,0,,,
Labinot-Mal,AL,41.20083,20.15222,0,,,
Labinot-Fushë,AL,41.14056,20.14611,0,,,
Kushovë,AL,40.78889,20.18889,0,,,
Kukur,AL,40.86778,20.36361,0,,,
Kthella e Epërme,AL,41.81194,20.05889,0,,,
Krumë,AL,42.19694,20.41333,0,,,
Kolsh,AL,42.07806,20.34194,0,,,
Kodovjat,AL,40.80556,20.25111,0,,,
Klos,AL,40.94611,20.00972,0,,,
Kastriot,AL,41.72944,20.37722,0,,,
Kardhiq,AL,40.12167,20.0275,0,,,
Kalis,AL,41.83889,20.36667,0,,,
Iballë,AL,42.1875,20.0025,0,,,
Hotolisht,AL,41.15667,20.39722,0,,,
Hoçisht,AL,40.60833,20.91417,0,,,
Gostimë,AL,41.14556,20.24,0,,,
Golaj,AL,42.2475,20.38028,0,,,
